ID,Campaign Content - Content → Campaign ID,Campaign Campaign - Campaign → Advertiser ID,Media App Media - Media → Publisher ID
2965592,42145,47531,68688
2965583,42145,47531,64696
2965588,42145,47531,65948
2965548,42145,47531,70173
2965512,42145,47531,26058
2965518,42145,47531,29167
2965552,42145,47531,55595
2965557,42145,47531,57402
2965570,42145,47531,56787
2965581,42145,47531,63477
2965521,42145,47531,35340
2965525,42145,47531,32109
2965537,42145,47531,87687
2965542,42145,47531,44417
2965565,42145,47531,58337
2965573,42145,47531,20836
2965595,42145,47531,73099
2965534,42145,47531,49793
2965535,42145,47531,48669
2965568,42145,47531,58696
2965574,42145,47531,59164
2965580,42145,47531,61424
2965591,42145,47531,68627
2965513,42145,47531,24650
2965564,42145,47531,41978
2965523,42145,47531,36009
2965607,42145,47531,83261
2965610,42145,47531,84406
2965608,42145,47531,83814
2965605,42145,47531,25174
2965602,42145,47531,56060
2965604,42145,47531,80208
2965625,42145,47531,50501
2965611,42145,47531,84478
2965612,42145,47531,84575
2965615,42145,47531,85553
2965617,42145,47531,86082
2965618,42145,47531,86880
2965619,42145,47531,87799
2965638,42145,47531,95709
2965639,42145,47531,95428
2965640,42145,47531,95965
2965645,42145,47531,40581
2965641,42145,47531,96257
2965631,42145,47531,66859
2965637,42145,47531,50767
2965495,42145,47531,19139
2965466,42145,47531,245
2965468,42145,47531,18519
2965472,42145,47531,21869
2965476,42145,47531,15165
2965484,42145,47531,16377
2965492,42145,47531,24704
2965498,42145,47531,28920
2965500,42145,47531,30441
2965502,42145,47531,30837
2965505,42145,47531,29067
2965506,42145,47531,26410
2965510,42145,47531,30837
2965511,42145,47531,24660
2965514,42145,47531,30892
2965515,42145,47531,20836
2965524,42145,47531,39250
2965540,42145,47531,46936
2965545,42145,47531,42165
2965569,42145,47531,58820
2965590,42145,47531,67213
2965593,42145,47531,71243
2965598,42145,47531,63723
2965600,42145,47531,63723
2965601,42145,47531,63723
2965630,42145,47531,94218
2965504,42145,47531,28960
2965623,42145,47531,21140
2965626,42145,47531,90970
2965648,42145,47531,100535
2965627,42145,47531,92695
2965632,42145,47531,95437
2965633,42145,47531,95486
2965634,42145,47531,95486
2965635,42145,47531,95486
2965636,42145,47531,95548
2965622,42145,47531,29027
2965642,42145,47531,97179
2965643,42145,47531,97486
2965646,42145,47531,100114
2965647,42145,47531,99105
2965556,42145,47531,56858
2965629,42145,47531,93324
2908505,40756,69352,7066
2908506,40756,69352,1897
2813317,38397,94159,13742
2813318,38397,94159,25927
2813319,38397,94159,32147
2813320,38397,94159,57429
2813520,38398,39450,99016
2813513,38398,39450,68704
2813359,38398,39450,57011
2813471,38398,39450,24660
2813474,38398,39450,58421
2813497,38398,39450,20836
2813406,38398,39450,79956
2813343,38398,39450,28365
2813498,38398,39450,92488
2813355,38398,39450,30275
2813388,38398,39450,30307
2813490,38398,39450,21797
2813455,38398,39450,73747
2813342,38398,39450,51483
2813341,38398,39450,28055
2813482,38398,39450,27772
2813441,38398,39450,21140
2813340,38398,39450,73747
2813326,38398,39450,30268
2813480,38398,39450,59618
2813449,38398,39450,15969
2813502,38398,39450,58820
2813333,38398,39450,30119
2813424,38398,39450,65297
2813443,38398,39450,1560
2813353,38398,39450,31080
2813329,38398,39450,32070
2813453,38398,39450,57429
2813426,38398,39450,24649
2813452,38398,39450,7022
2813483,38398,39450,58443
2813394,38398,39450,57162
2813412,38398,39450,81744
2813413,38398,39450,67907
2813479,38398,39450,84514
2813508,38398,39450,2929
2813330,38398,39450,65297
2813409,38398,39450,96228
2813400,38398,39450,39159
2813491,38398,39450,98910
2813371,38398,39450,75324
2813332,38398,39450,54667
2813431,38398,39450,1615
2813337,38398,39450,22439
2813416,38398,39450,28907
2813368,38398,39450,68498
2813447,38398,39450,25809
2813420,38398,39450,5999
2813391,38398,39450,51687
2813433,38398,39450,13031
2813422,38398,39450,69867
2813334,38398,39450,59725
2813402,38398,39450,54667
2813434,38398,39450,32109
2813454,38398,39450,94218
2813499,38398,39450,35340
2813489,38398,39450,26052
2813464,38398,39450,67925
2813352,38398,39450,54623
2813398,38398,39450,28920
2813521,38398,39450,37379
2813436,38398,39450,25376
2813363,38398,39450,56790
2813467,38398,39450,56845
2813396,38398,39450,70552
2813378,38398,39450,26052
2813348,38398,39450,12091
2813360,38398,39450,54668
2813361,38398,39450,71795
2813445,38398,39450,27359
2813338,38398,39450,24227
2813432,38398,39450,102008
2813405,38398,39450,68303
2813365,38398,39450,42332
2813351,38398,39450,54667
2813389,38398,39450,7022
2813385,38398,39450,30445
2813381,38398,39450,30438
2813321,38398,39450,100266
2813367,38398,39450,65520
2813487,38398,39450,59966
2813324,38398,39450,89792
2813349,38398,39450,93324
2813380,38398,39450,42165
2813419,38398,39450,48669
2813526,38398,39450,36009
2813450,38398,39450,93235
2813466,38398,39450,55595
2813383,38398,39450,30837
2813525,38398,39450,98910
2813428,38398,39450,245
2813519,38398,39450,25174
2813357,38398,39450,24820
2813339,38398,39450,15986
2813451,38398,39450,55595
2813524,38398,39450,28906
2813430,38398,39450,80959
2813346,38398,39450,91830
2813459,38398,39450,55503
2813515,38398,39450,93008
2813486,38398,39450,28960
2813516,38398,39450,29067
2813458,38398,39450,84740
2813442,38398,39450,26410
2813369,38398,39450,24820
2813393,38398,39450,67154
2813344,38398,39450,58176
2813456,38398,39450,26058
2813375,38398,39450,94037
2813514,38398,39450,68717
2813384,38398,39450,20836
2813425,38398,39450,26233
2813323,38398,39450,69113
2813347,38398,39450,65297
2813358,38398,39450,13363
2813354,38398,39450,4925
2813415,38398,39450,47622
2813403,38398,39450,29334
2813506,38398,39450,76910
2813356,38398,39450,13403
2813331,38398,39450,24650
2813495,38398,39450,36009
2813438,38398,39450,55503
2813461,38398,39450,3396
2813446,38398,39450,48523
2813485,38398,39450,58194
2813469,38398,39450,20663
2813418,38398,39450,56858
2813494,38398,39450,58820
2813386,38398,39450,2258
2813472,38398,39450,24699
2813477,38398,39450,90935
2813517,38398,39450,71795
2813518,38398,39450,32206
2813522,38398,39450,32284
2813476,38398,39450,67450
2813501,38398,39450,7022
2813427,38398,39450,54695
2813478,38398,39450,63524
2813429,38398,39450,24075
2813484,38398,39450,74495
2813435,38398,39450,25376
2813397,38398,39450,29067
2813362,38398,39450,21869
2813512,38398,39450,15987
2813523,38398,39450,4559
2813414,38398,39450,74822
2813390,38398,39450,80684
2813345,38398,39450,83200
2813336,38398,39450,13363
2813407,38398,39450,94068
2813421,38398,39450,54668
2813373,38398,39450,11213
2813504,38398,39450,7563
2813439,38398,39450,20836
2813401,38398,39450,13363
2813440,38398,39450,74133
2813350,38398,39450,26052
2813496,38398,39450,31679
2813423,38398,39450,57615
2813444,38398,39450,19139
2813437,38398,39450,61769
2813399,38398,39450,58908
2813322,38398,39450,28631
2813463,38398,39450,61769
2813457,38398,39450,93265
2813417,38398,39450,9045
2813395,38398,39450,192
2813410,38398,39450,60281
2813468,38398,39450,45765
2813327,38398,39450,40455
2813411,38398,39450,26052
2813379,38398,39450,31679
2813511,38398,39450,71795
2813404,38398,39450,29334
2813473,38398,39450,15976
2813325,38398,39450,7869
2813481,38398,39450,56893
2813475,38398,39450,90734
2813460,38398,39450,63723
2813408,38398,39450,9332
2813500,38398,39450,58820
2813328,38398,39450,41978
2813462,38398,39450,65948
2813382,38398,39450,57303
2813503,38398,39450,30238
2813488,38398,39450,1867
2813492,38398,39450,55503
2813448,38398,39450,49793
2813392,38398,39450,59193
2813493,38398,39450,30892
2813465,38398,39450,24798
2813364,38398,39450,24700
2813470,38398,39450,71795
2813505,38398,39450,57505
2813335,38398,39450,60281
2813387,38398,39450,28936
2813377,38398,39450,65370
2813374,38398,39450,245
2813376,38398,39450,56008
2813370,38398,39450,56060
2813372,38398,39450,56841
2813366,38398,39450,16571
2813510,38398,39450,51710
2813507,38398,39450,26967
2813509,38398,39450,73747
2813564,38400,80253,28365
2813577,38400,80253,13403
2813547,38400,80253,30268
2813543,38400,80253,28631
2813652,38400,80253,1615
2813648,38400,80253,54695
2813603,38400,80253,57303
2813682,38400,80253,3396
2813544,38400,80253,69113
2813550,38400,80253,32070
2813554,38400,80253,30119
2813556,38400,80253,60281
2813557,38400,80253,13363
2813559,38400,80253,24227
2813562,38400,80253,28055
2813566,38400,80253,83200
2813567,38400,80253,91830
2813563,38400,80253,51483
2813574,38400,80253,31080
2813572,38400,80253,54667
2813578,38400,80253,24820
2813579,38400,80253,13363
2813580,38400,80253,57011
2813581,38400,80253,54668
2813584,38400,80253,56790
2813583,38400,80253,21869
2813586,38400,80253,42332
2813593,38400,80253,56841
2813596,38400,80253,94037
2813611,38400,80253,80684
2813610,38400,80253,7022
2813614,38400,80253,67154
2813613,38400,80253,59193
2813617,38400,80253,70552
2813618,38400,80253,29067
2813619,38400,80253,28920
2813620,38400,80253,58908
2813623,38400,80253,54667
2813624,38400,80253,29334
2813625,38400,80253,29334
2813626,38400,80253,68303
2813627,38400,80253,79956
2813634,38400,80253,67907
2813636,38400,80253,47622
2813638,38400,80253,9045
2813639,38400,80253,56858
2813637,38400,80253,28907
2813640,38400,80253,48669
2813645,38400,80253,65297
2813646,38400,80253,26233
2813647,38400,80253,24649
2813649,38400,80253,245
2813651,38400,80253,80959
2813653,38400,80253,102008
2813655,38400,80253,32109
2813657,38400,80253,25376
2813659,38400,80253,55503
2813660,38400,80253,20836
2813667,38400,80253,48523
2813668,38400,80253,25809
2813661,38400,80253,74133
2813666,38400,80253,27359
2813663,38400,80253,26410
2813665,38400,80253,19139
2813670,38400,80253,15969
2813671,38400,80253,93235
2813672,38400,80253,55595
2813676,38400,80253,73747
2813679,38400,80253,84740
2813680,38400,80253,55503
2813683,38400,80253,65948
2813687,38400,80253,55595
2813688,38400,80253,56845
2813690,38400,80253,20663
2813686,38400,80253,24798
2813695,38400,80253,58421
2813693,38400,80253,24699
2813694,38400,80253,15976
2813696,38400,80253,90734
2813698,38400,80253,90935
2813701,38400,80253,59618
2813700,38400,80253,84514
2813703,38400,80253,27772
2813704,38400,80253,58443
2813705,38400,80253,74495
2813706,38400,80253,58194
2813707,38400,80253,28960
2813713,38400,80253,55503
2813716,38400,80253,36009
2813717,38400,80253,31679
2813715,38400,80253,58820
2813718,38400,80253,20836
2813720,38400,80253,35340
2813721,38400,80253,58820
2813728,38400,80253,26967
2813726,38400,80253,57505
2813723,38400,80253,58820
2813731,38400,80253,51710
2813732,38400,80253,71795
2813733,38400,80253,15987
2813735,38400,80253,68717
2813737,38400,80253,29067
2813738,38400,80253,71795
2813729,38400,80253,2929
2813734,38400,80253,68704
2813743,38400,80253,32284
2813740,38400,80253,25174
2813739,38400,80253,32206
2813597,38400,80253,56008
2813681,38400,80253,63723
2813570,38400,80253,93324
2813736,38400,80253,93008
2813542,38400,80253,100266
2813616,38400,80253,192
2813546,38400,80253,7869
2813575,38400,80253,4925
2813602,38400,80253,30438
2813631,38400,80253,60281
2813621,38400,80253,39159
2813565,38400,80253,58176
2813599,38400,80253,26052
2813607,38400,80253,2258
2813709,38400,80253,1867
2813591,38400,80253,56060
2813719,38400,80253,92488
2813605,38400,80253,20836
2813632,38400,80253,26052
2813568,38400,80253,65297
2813573,38400,80253,54623
2813654,38400,80253,13031
2813664,38400,80253,1560
2813684,38400,80253,61769
2813712,38400,80253,98910
2813569,38400,80253,12091
2813545,38400,80253,89792
2813727,38400,80253,76910
2813658,38400,80253,61769
2813741,38400,80253,99016
2813674,38400,80253,57429
2813628,38400,80253,94068
2813689,38400,80253,45765
2813745,38400,80253,28906
2813747,38400,80253,36009
2813744,38400,80253,4559
2813746,38400,80253,98910
2813724,38400,80253,30238
2813594,38400,80253,11213
2813685,38400,80253,67925
2813576,38400,80253,30275
2813587,38400,80253,16571
2813662,38400,80253,21140
2813691,38400,80253,71795
2813656,38400,80253,25376
2813708,38400,80253,59966
2813742,38400,80253,37379
2813551,38400,80253,65297
2813725,38400,80253,7563
2813589,38400,80253,68498
2813549,38400,80253,41978
2813590,38400,80253,24820
2813595,38400,80253,245
2813601,38400,80253,42165
2813553,38400,80253,54667
2813675,38400,80253,94218
2813722,38400,80253,7022
2813730,38400,80253,73747
2813561,38400,80253,73747
2813714,38400,80253,30892
2813548,38400,80253,40455
2813552,38400,80253,24650
2813555,38400,80253,59725
2813558,38400,80253,22439
2813571,38400,80253,26052
2813582,38400,80253,71795
2813585,38400,80253,24700
2813588,38400,80253,65520
2813598,38400,80253,65370
2813600,38400,80253,31679
2813606,38400,80253,30445
2813608,38400,80253,28936
2813609,38400,80253,30307
2813615,38400,80253,57162
2813622,38400,80253,13363
2813629,38400,80253,9332
2813630,38400,80253,96228
2813635,38400,80253,74822
2813641,38400,80253,5999
2813643,38400,80253,69867
2813650,38400,80253,24075
2813669,38400,80253,49793
2813673,38400,80253,7022
2813677,38400,80253,26058
2813678,38400,80253,93265
2813692,38400,80253,24660
2813699,38400,80253,63524
2813702,38400,80253,56893
2813710,38400,80253,26052
2813711,38400,80253,21797
2813592,38400,80253,75324
2813644,38400,80253,57615
2813560,38400,80253,15986
2813642,38400,80253,54668
2813697,38400,80253,67450
2813604,38400,80253,30837
2813612,38400,80253,51687
2813633,38400,80253,81744
2763649,37264,91574,7189
2763664,37264,91574,1886
2763660,37264,91574,80248
2763656,37264,91574,2379
2763648,37264,91574,5643
2763650,37264,91574,8065
2763652,37264,91574,15095
2763665,37264,91574,74682
2763655,37264,91574,28272
2763662,37264,91574,71987
2763661,37264,91574,66623
2763658,37264,91574,85553
2763657,37264,91574,49645
2763663,37264,91574,98019
2763659,37264,91574,57429
2763667,37264,91574,18815
2763668,37264,91574,88352
2763669,37264,91574,12743
2763666,37264,91574,61
2763653,37264,91574,15347
2763654,37264,91574,5400
2763647,37264,91574,5400
2763646,37264,91574,83
2763651,37264,91574,14669
2892957,40334,76400,56112
2892959,40334,76400,77039
2892962,40334,76400,62925
2892955,40334,76400,2397
2892960,40334,76400,57163
2892963,40334,76400,29830
2892961,40334,76400,260
2892956,40334,76400,260
2892958,40334,76400,30083
2763644,37263,93234,27094
2763645,37263,93234,13308
2892984,40337,42818,8065
2892990,40337,42818,74208
2892987,40337,42818,21907
2892989,40337,42818,61769
2892980,40337,42818,1810
2892986,40337,42818,79054
2892985,40337,42818,31690
2892983,40337,42818,8053
2892982,40337,42818,7877
2892981,40337,42818,7197
2892988,40337,42818,64899
2738719,36584,14437,2353
2738720,36584,14437,62555
2738718,36584,14437,245
2738726,36584,14437,48669
2738727,36584,14437,7563
2738723,36584,14437,100266
2738722,36584,14437,10721
2738721,36584,14437,10721
2738724,36584,14437,25927
2738725,36584,14437,62555
2866323,39728,96774,87687
2866320,39728,96774,26537
2866314,39728,96774,2353
2866322,39728,96774,44126
2866325,39728,96774,54637
2866321,39728,96774,27645
2866317,39728,96774,13363
2866313,39728,96774,10721
2866324,39728,96774,100266
2866316,39728,96774,100266
2866315,39728,96774,9054
2866318,39728,96774,73115
2866319,39728,96774,24075
2938987,41502,7341,92499
2938986,41502,7341,7942
2938985,41502,7341,7447
2938988,41503,7341,93018
2943813,41650,37603,13363
2943814,41650,37603,13363
2943815,41650,37603,6934
2943811,41650,37603,86030
2949350,41650,37603,67226
2943816,41650,37603,20367
2943812,41650,37603,13308
2943817,41650,37603,54637
2949349,41650,37603,6934
2919286,40980,81267,3508
2919284,40980,81267,417
2919292,40980,81267,12660
2919298,40980,81267,29639
2919283,40980,81267,419
2919285,40980,81267,2397
2919288,40980,81267,7187
2919293,40980,81267,13770
2919289,40980,81267,13301
2919290,40980,81267,7206
2919291,40980,81267,10721
2919299,40980,81267,88462
2919294,40980,81267,15143
2919297,40980,81267,31777
2919287,40980,81267,5354
2919295,40980,81267,15969
2919296,40980,81267,25809
2763718,37269,92593,2068
2763722,37269,92593,25682
2763724,37269,92593,28125
2763723,37269,92593,18241
2763725,37269,92593,28125
2763719,37269,92593,90166
2763726,37269,92593,27408
2763720,37269,92593,30223
2763727,37269,92593,25174
2763721,37269,92593,7397
2763728,37269,92593,90162
2763729,37269,92593,90546
2763683,37266,93364,86030
2763688,37266,93364,31777
2763692,37266,93364,64899
2763695,37266,93364,25174
2763687,37266,93364,22969
2763690,37266,93364,78460
2763689,37266,93364,25376
2763691,37266,93364,55715
2763684,37266,93364,90166
2763696,37266,93364,90648
2763693,37266,93364,66623
2763686,37266,93364,79838
2763694,37266,93364,102008
2763685,37266,93364,30223
2919323,40983,81267,13308
2919322,40983,81267,10498
2919321,40983,81267,86030
2938989,41504,25453,7066
2939002,41505,84099,33050
2939003,41505,84099,76783
2938990,41505,84099,243
2938991,41505,84099,1859
2938994,41505,84099,15422
2938993,41505,84099,12924
2938995,41505,84099,5669
2938996,41505,84099,16014
2938997,41505,84099,19139
2938998,41505,84099,85469
2938999,41505,84099,24075
2939000,41505,84099,24303
2939001,41505,84099,34330
2939004,41505,84099,99051
2939005,41505,84099,71590
2939006,41505,84099,79160
2939007,41505,84099,81016
2939008,41505,84099,68300
2939009,41505,84099,85780
2940392,41505,84099,47109
2939012,41505,84099,85550
2940394,41505,84099,85550
2940391,41505,84099,6976
2939010,41505,84099,67206
2940393,41505,84099,78155
2938992,41505,84099,10502
2939011,41505,84099,92490
2921473,41035,84366,66623
2921476,41035,84366,40490
2921478,41035,84366,85682
2921474,41035,84366,40591
2921480,41035,84366,88794
2921469,41035,84366,83274
2921470,41035,84366,80619
2921475,41035,84366,75267
2921472,41035,84366,64886
2921471,41035,84366,82376
2921479,41035,84366,87284
2921481,41035,84366,56641
2921468,41035,84366,8068
2921477,41035,84366,85566
2939071,41509,75141,79054
2939069,41509,75141,5801
2939070,41509,75141,25894
2939067,41509,75141,5199
2939074,41509,75141,27645
2939075,41509,75141,66623
2939073,41509,75141,75406
2939068,41509,75141,98731
2939079,41509,75141,1701
2939078,41509,75141,56641
2939077,41509,75141,63723
2939080,41509,75141,98649
2939076,41509,75141,71987
2939072,41509,75141,16571
2939065,41508,3959,83011
2939066,41508,3959,10530
2943760,41508,3959,83011
2966166,42153,66070,17089
2966164,42153,66070,27411
2966165,42153,66070,89063
2966167,42153,66070,97329
2922555,41059,83933,7197
2922562,41059,83933,50807
2922554,41059,83933,6967
2922556,41059,83933,8065
2922560,41059,83933,74822
2922558,41059,83933,31895
2922557,41059,83933,24704
2922559,41059,83933,74822
2922561,41059,83933,63772
2966218,42156,32463,70372
2966219,42156,32463,73809
2966220,42156,32463,76260
2966226,42157,100752,21899
2966223,42157,100752,12986
2966224,42157,100752,14020
2966221,42157,100752,9418
2966222,42157,100752,11683
2966225,42157,100752,15143
2966227,42157,100752,24582
2925457,41139,94010,11683
2925456,41139,94010,88236
2925459,41139,94010,13742
2925458,41139,94010,13308
2925454,41139,94010,1848
2925455,41139,94010,10721
2966407,42159,69973,13770
2966406,42159,69973,79838
2966409,42159,69973,83837
2966408,42159,69973,97291
2923021,41072,75748,98019
2923020,41072,75748,71987
2923023,41072,75748,74208
2923025,41072,75748,88027
2923022,41072,75748,98019
2923018,41072,75748,1848
2923019,41072,75748,6973
2923024,41072,75748,5399
2916165,40903,97822,79175
2916171,40903,97822,5975
2916166,40903,97822,50369
2916168,40903,97822,84609
2916164,40903,97822,41142
2916170,40903,97822,90550
2916167,40903,97822,77857
2916163,40903,97822,27579
2916162,40903,97822,255
2916169,40903,97822,85869
2920649,41012,97809,24650
2920647,41012,97809,24660
2920751,41012,97809,69045
2920755,41012,97809,69867
2920643,41012,97809,29067
2920661,41012,97809,36009
2920607,41012,97809,13363
2920628,41012,97809,27359
2920600,41012,97809,245
2920639,41012,97809,15969
2920597,41012,97809,4559
2920599,41012,97809,13363
2920605,41012,97809,15969
2920611,41012,97809,21961
2920604,41012,97809,192
2920608,41012,97809,15987
2920615,41012,97809,21797
2920618,41012,97809,16571
2920614,41012,97809,7022
2920616,41012,97809,8382
2920619,41012,97809,23476
2920620,41012,97809,15976
2920621,41012,97809,22439
2920624,41012,97809,11256
2920625,41012,97809,6751
2920627,41012,97809,28055
2920635,41012,97809,24699
2920632,41012,97809,24414
2920631,41012,97809,24649
2920629,41012,97809,24820
2920630,41012,97809,26052
2920634,41012,97809,68704
2920637,41012,97809,1615
2920638,41012,97809,31080
2920640,41012,97809,30438
2920641,41012,97809,28920
2920644,41012,97809,9045
2920648,41012,97809,26058
2920654,41012,97809,32206
2920642,41012,97809,24798
2920645,41012,97809,24820
2920653,41012,97809,28936
2920646,41012,97809,23476
2920651,41012,97809,20836
2920659,41012,97809,32070
2920662,41012,97809,36009
2920668,41012,97809,13031
2920667,41012,97809,26052
2920673,41012,97809,47622
2920670,41012,97809,48669
2920665,41012,97809,32206
2920664,41012,97809,30837
2920671,41012,97809,48669
2920678,41012,97809,42489
2920679,41012,97809,40455
2920687,41012,97809,54667
2920692,41012,97809,55595
2920694,41012,97809,51710
2920697,41012,97809,55503
2920699,41012,97809,56622
2920698,41012,97809,56360
2920702,41012,97809,56841
2920703,41012,97809,56845
2920705,41012,97809,56893
2920708,41012,97809,57162
2920709,41012,97809,9483
2920712,41012,97809,57505
2920716,41012,97809,35449
2920718,41012,97809,51687
2920720,41012,97809,58770
2920721,41012,97809,58908
2920723,41012,97809,20836
2920726,41012,97809,59263
2920725,41012,97809,59193
2920731,41012,97809,59966
2920728,41012,97809,59618
2920732,41012,97809,59813
2920733,41012,97809,30307
2920738,41012,97809,67450
2920735,41012,97809,60702
2920736,41012,97809,58194
2920737,41012,97809,57303
2920741,41012,97809,74822
2920744,41012,97809,65520
2920748,41012,97809,67737
2920758,41012,97809,70552
2920762,41012,97809,73747
2920766,41012,97809,73747
2920760,41012,97809,74133
2920770,41012,97809,69968
2920772,41012,97809,80959
2920773,41012,97809,25174
2920775,41012,97809,55503
2920777,41012,97809,48481
2920780,41012,97809,84402
2920782,41012,97809,84454
2920784,41012,97809,84552
2920790,41012,97809,85088
2920792,41012,97809,86001
2920801,41012,97809,90935
2920802,41012,97809,91088
2920799,41012,97809,90734
2920811,41012,97809,93656
2920816,41012,97809,94451
2920817,41012,97809,95018
2920815,41012,97809,102008
2920819,41012,97809,95428
2920823,41012,97809,95965
2920826,41012,97809,93798
2920828,41012,97809,40581
2920829,41012,97809,86619
2920652,41012,97809,100266
2920825,41012,97809,30154
2920794,41012,97809,74208
2920650,41012,97809,30892
2920706,41012,97809,56958
2920676,41012,97809,42332
2920711,41012,97809,57615
2920750,41012,97809,68498
2920761,41012,97809,75324
2920674,41012,97809,45765
2920774,41012,97809,81744
2920805,41012,97809,33649
2920824,41012,97809,97179
2920606,41012,97809,1867
2920609,41012,97809,4925
2920704,41012,97809,56858
2920598,41012,97809,19053
2920622,41012,97809,15969
2920700,41012,97809,56790
2920719,41012,97809,58820
2920613,41012,97809,18519
2920596,41012,97809,6363
2920675,41012,97809,44417
2920701,41012,97809,56790
2920783,41012,97809,84514
2920742,41012,97809,74822
2920682,41012,97809,30445
2920688,41012,97809,51483
2920689,41012,97809,54668
2920690,41012,97809,54668
2920715,41012,97809,58176
2920717,41012,97809,58421
2920722,41012,97809,20836
2920729,41012,97809,59618
2920753,41012,97809,69269
2920759,41012,97809,60281
2920724,41012,97809,54623
2920734,41012,97809,60281
2920740,41012,97809,26289
2920602,41012,97809,15986
2920603,41012,97809,7869
2920666,41012,97809,26052
2920669,41012,97809,49793
2920672,41012,97809,48523
2920686,41012,97809,24227
2920727,41012,97809,58820
2920730,41012,97809,59618
2920756,41012,97809,56008
2920757,41012,97809,58441
2920656,41012,97809,31679
2920657,41012,97809,31679
2920660,41012,97809,37379
2920680,41012,97809,29067
2920707,41012,97809,57011
2920633,41012,97809,25376
2920765,41012,97809,73747
2920818,41012,97809,73747
2920663,41012,97809,32109
2920594,41012,97809,7022
2920595,41012,97809,245
2920610,41012,97809,7022
2920617,41012,97809,15987
2920655,41012,97809,32324
2920658,41012,97809,35340
2920677,41012,97809,42165
2920684,41012,97809,52125
2920691,41012,97809,54668
2920695,41012,97809,54695
2920781,41012,97809,84416
2920785,41012,97809,84575
2920786,41012,97809,84767
2920787,41012,97809,84800
2920789,41012,97809,85351
2920793,41012,97809,84478
2920795,41012,97809,85998
2920796,41012,97809,67984
2920797,41012,97809,89041
2920798,41012,97809,21140
2920803,41012,97809,91556
2920804,41012,97809,91834
2920806,41012,97809,92765
2920807,41012,97809,92809
2920812,41012,97809,75517
2920813,41012,97809,94115
2920814,41012,97809,94127
2920820,41012,97809,95437
2920821,41012,97809,95763
2920822,41012,97809,95911
2920626,41012,97809,12091
2920810,41012,97809,93324
2920612,41012,97809,25809
2920636,41012,97809,19139
2920768,41012,97809,63723
2920714,41012,97809,59725
2920713,41012,97809,41978
2920593,41012,97809,7563
2920601,41012,97809,5999
2920623,41012,97809,20663
2920681,41012,97809,13403
2920693,41012,97809,55595
2920696,41012,97809,56031
2920710,41012,97809,57357
2920743,41012,97809,65370
2920746,41012,97809,67154
2920749,41012,97809,67907
2920752,41012,97809,69113
2920747,41012,97809,67213
2920745,41012,97809,65948
2920763,41012,97809,58820
2920764,41012,97809,21140
2920769,41012,97809,56060
2920791,41012,97809,70139
2920809,41012,97809,93265
2920776,41012,97809,82325
2920808,41012,97809,93008
2920739,41012,97809,61183
2920685,41012,97809,51688
2920788,41012,97809,84810
2920800,41012,97809,90822
2920827,41012,97809,97977
2920683,41012,97809,52125
2920754,41012,97809,68688
2920767,41012,97809,63723
2920771,41012,97809,80684
2920778,41012,97809,83814
2920779,41012,97809,83927
2888690,39936,28940,61071
2888692,39936,28940,61070
2876104,39936,28940,97739
2876346,39936,28940,31243
2876339,39936,28940,96445
2876343,39936,28940,70112
2876347,39936,28940,5044
2876340,39936,28940,26723
2876344,39936,28940,95146
2876338,39936,28940,86285
2876342,39936,28940,39783
2876341,39936,28940,53121
2888691,39936,28940,67172
2876345,39936,28940,1893
2957279,39936,28940,61763
2916180,40905,97822,208
2916176,40905,97822,30083
2916177,40905,97822,205
2916184,40905,97822,84603
2916178,40905,97822,34330
2916179,40905,97822,66982
2916181,40905,97822,98122
2916182,40905,97822,55503
2916183,40905,97822,74679
2916175,40905,97822,269
2914946,40871,97821,14110
2914956,40871,97821,34506
2914958,40871,97821,19184
2914945,40871,97821,5992
2914955,40871,97821,84417
2914957,40871,97821,10497
2914949,40871,97821,3749
2914959,40871,97821,85869
2914950,40871,97821,98122
2914943,40871,97821,99
2914948,40871,97821,88462
2914947,40871,97821,20616
2914979,40871,97821,2103
2914944,40871,97821,2179
2914960,40871,97821,17578
2914954,40871,97821,208
2914951,40871,97821,13610
2914952,40871,97821,23047
2914953,40871,97821,81451
2763238,37247,93364,245
2763242,37247,93364,10721
2763241,37247,93364,9054
2763253,37247,93364,28125
2763254,37247,93364,36000
2763262,37247,93364,27408
2763244,37247,93364,100266
2763239,37247,93364,11683
2763248,37247,93364,15976
2763247,37247,93364,100266
2763245,37247,93364,100266
2763251,37247,93364,18241
2763252,37247,93364,28125
2763258,37247,93364,49367
2763256,37247,93364,42874
2763243,37247,93364,11213
2763260,37247,93364,34042
2763255,37247,93364,40581
2763249,37247,93364,62062
2763240,37247,93364,98874
2763250,37247,93364,78122
2763246,37247,93364,15165
2763257,37247,93364,71987
2763237,37247,93364,679
2763261,37247,93364,76910
2763259,37247,93364,25174
2924027,41111,84099,23028
2924022,41111,84099,14210
2924025,41111,84099,33050
2924021,41111,84099,94
2924029,41111,84099,23225
2924030,41111,84099,61929
2924026,41111,84099,44698
2924024,41111,84099,77039
2924031,41111,84099,31679
2924028,41111,84099,71256
2924023,41111,84099,56112
2924032,41111,84099,89524
2864169,39700,16534,8148
2763550,37252,35829,77486
2763546,37252,35829,58584
2763545,37252,35829,58584
2763547,37252,35829,70954
2763554,37252,35829,91190
2763549,37252,35829,18527
2763551,37252,35829,79460
2763552,37252,35829,90330
2763548,37252,35829,2435
